partyid	lifetime_party_revenue
87189270	1.95
41466091	353.45
45182866	3.95
51727207	2.95
45956904	37.9
74327721	1.95
44900846	5.9
49171958	3.95
44376964	2.95
81253484	2.95
65364107	2.95
23438863	4.95
43938994	2.95
74427771	1.95
40954477	38.75
71618813	2.95
21760521	4.95
64038452	1.95
55854051	1.95
42413299	6.9
26151180	39.9
55803213	2.95
70933695	2.95
55117446	2.95
68194545	41.75
27387435	4.95
38597265	72.85
44356246	2.95
21684561	4.95
19339545	72.85
58538767	1.95
44436726	1
28542385	4.95
52149781	2.95
39907528	38.9
67698204	1.95
75668204	2.95
38610243	2.95
78981102	81.55
32227228	4.95
80608700	1.95
84689987	1.95
77712847	38.75
67418743	1.95
46406889	2.95
50730645	2.95
77975353	1.95
33194356	74.85
25125536	109.8
38208862	37.9
45002744	72.85
80899652	81.55
25950105	4.95
59025523	1.95
53551291	95.4
40950969	72.85
83692750	81.55
48925788	3.95
36340195	73.85
62516733	1.95
70584788	4.75
40192663	2.95
26709799	74.85
60314857	3.95
45098137	3.95
26136883	39.9
81907594	2.95
34256514	4.95
20474276	4.95
61831899	2.95
25530868	4.95
75394919	1.95
17750247	4.95
63994525	2.95
45166558	2.95
59661492	41.75
30580970	39.9
64177671	38.75
58345223	1.95
57200975	2.95
76921149	41.75
5496898	121.35
76441212	2.95
42298082	352.45
27464905	39.9
81129312	41.75
49473658	2.95
59736972	3.95
45613065	2.95
72544797	81.55
72388412	3.9
85875111	1.95
37640455	143.75
82661422	41.75
82398691	1.95
27207574	4.15
39927723	17.9
36640711	109.8
74776121	41.75
85837358	1.95
37830644	38.9
81777283	1.95
64512809	1.95
43262986	2.95
70053864	1.95
78908592	1.95
36624286	109.8
26218339	4.95
29338801	8.2
21539051	4.95
78313845	42.75
43242949	3.95
56437863	3.95
75153140	1.95
83596578	1.95
76504205	2.95
83731425	1.95
63857222	1.95
45177533	2.95
55159304	107.8
44442093	2.95
35555919	4.95
67109870	1.95
74822715	1.95
47412789	2.95
47844936	2.95
62917310	1.95
25525285	4.95
28828259	38.75
66604191	41.75
47514708	1.95
44307554	38.9
48031018	2.95
33173845	354.45
21215016	4.95
22769943	2.95
89343773	1.95
48117178	2.95
45155190	3.95
73856401	41.75
73456003	38.75
71202002	1.95
51208506	37.9
32276133	39.9
56096897	1.95
25873437	74.85
50377448	2.95
37527565	3.95
52721256	107.8
75278407	1.95
81025773	1.95
24219732	38.9
52236853	3.95
69255603	240.75
22901162	4.95
67298448	1.95
26876634	41.85
28158613	4.95
57623607	38.9
26772933	4.95
62244140	37.9
49993998	3.95
22816260	1.95
44261564	387.4
22668685	4.95
24435669	4.95
43447672	2.95
80556953	1.95
59840472	0
33708880	72.85
63642362	24.9
52079875	2.95
44305026	73.85
79154765	38.75
29753548	144.75
75356991	110.35
23641083	4.95
80074326	1.95
68588023	2.95
31325095	4.95
70472088	1.95
65674663	2.95
77210205	1.95
55525717	37.9
83920102	41.75
68360252	41.75
51983826	2.95
65424467	2.95
61324622	1.95
47085334	2.95
81765804	1.95
41662423	37.9
44598457	2.95
21740008	144.75
57677768	3.95
51902178	5.9
51172944	2.95
44855833	1.95
46753614	2.95
32104764	4.95
16392474	144.75
32709767	1.95
63537950	1.95
8971362	41.75
46022214	3.95
14245878	41.75
48408398	2.95
24646110	249.6
26435344	4.95
64155381	1.95
70350832	11.75
32714357	4.95
80939802	2.95
35588013	144.75
50830020	2.95
78503171	1.95
74055594	1.95
53133207	3.95
23423768	4.95
73894246	2.95
54559349	2.95
20002747	39.9
50451267	2.95
68743787	1.95
51494273	2.95
45385149	2.95
46722974	2.95
74022336	4.9
88192148	1.95
75851924	1.95
70555024	1.95
50675791	3.95
32207196	389.4
24273291	4.95
27881399	13.9
61957822	40.3
58995431	1.95
63735177	1.95
37449232	37.9
80368689	1.95
41131339	37.9
81520734	1.95
68679129	3.3
29871988	4.95
84962178	9.34
56103608	2.95
50889823	5.2
46770739	37.9
46568894	2.95
38955220	1
21080743	4.95
50067670	5.9
50361969	3.95
43316960	108.8
38600610	2.95
49583346	2.95
61087367	5.9
49142473	37.9
25695866	4.95
55766122	1.95
29140149	4.95
31857069	4.95
3455418	2.95
77545379	14.01
57363191	36.9
79081699	2.95
76044527	1.95
58132943	1.95
42049445	2.95
49268486	3.95
75811132	121.35
85748192	2.95
22102956	39.9
83632707	1.95
82898404	2.95
70937279	41.75
88955634	42.75
32805814	2.95
87657070	1.95
47884873	2.95
59673340	1.95
50911795	3.95
47367832	37.9
79336830	1.95
51914839	2.95
25946078	144.75
77177625	1.95
43134076	37.9
3785055	3.95
39448976	7.9
54870039	1.95
74427334	122
35467228	4.95
75218493	1.95
45701888	37.9
82834434	4.75
83214929	2.95
22032193	4.95
81231784	1.95
61124129	1.95
55811044	38.9
38028508	3.95
53810781	37.9
48295769	72.85
30802537	4.95
78217991	1.95
33042563	144.75
24643495	354.45
39241908	37.9
45376988	2.95
23416012	4.95
57219531	2.95
60737238	1.95
42584554	2.95
78198477	1.95
83727944	2.95
71858599	1.95
89224027	1.95
40338133	2.95
52882141	72.85
16881134	3.95
61723237	1.95
41364425	37.9
58579057	106.8
41955339	3.95
56585003	1
61110117	1.95
24867021	2.95
65681998	1.95
42052319	37.9
48698306	1.95
27629845	4.95
51714211	2.95
64907035	41.75
56418059	73.85
42310718	72.85
65200646	1.95
43961311	37.9
46620883	11.9
65612602	81.55
32841044	39.9
46451528	2.95
81744191	1.95
49456708	2.95
74265860	1.95
83771033	1.95
83864487	1.95
36601257	37.9
41024003	492.25
31961796	224.6
27273721	4.95
70003465	11.9
74149306	1.95
46471442	73.85
39642692	2.95
46885421	2.95
43140398	2.95
58623658	36.9
86777428	2.95
67306696	1.95
56679482	73.85
63155284	35.95
62477087	1.95
49799203	1.95
20927662	2.95
50276753	2.95
70101057	1
77688434	1
25614141	39.9
88090947	2.95
73525968	41.75
48811109	107.8
74603612	1.95
81673927	121.35
59142013	1.95
34073691	4.95
85625990	1.95
40469831	2.95
26151253	4.95
26381604	4.95
40884188	2.95
67902743	1.95
13717123	527.2
38327774	72.85
46641591	2.95
41727279	3.95
43430033	2.95
63528722	1.95
54909033	37.9
46193732	2.95
68411713	1.95
26748052	4.95
56390482	2.95
47265181	3.95
37517129	38.9
70847121	1.95
24856878	4.95
21104368	4.95
42012032	5.9
84756137	1.95
39881107	72.85
73162001	2.95
59293652	1.95
38676308	41.89
76562355	1.95
63654411	360.15
84918467	2.95
23734009	9.9
52645981	38.75
73734045	2.95
43670513	3.95
71866512	200.95
60599462	1.95
51657477	1.95
81291034	110.35
56858865	3.95
41902838	2.95
62433123	41.75
62225660	2.95
72785051	1.95
77923920	41.75
55066738	2.95
71682382	74.55
62436985	80.55
8578581	36.9
73979328	2.95
43512022	37.9
29936037	4.95
33027766	4.95
35768959	4.95
33042248	41.75
25859094	9.9
20753800	39.9
51486437	1.95
79855025	1
36397539	38.9
40385693	317.5
38325399	2.95
81383796	1.95
43648334	1.95
69656494	1.95
24783821	319.5
46060015	2.95
45800631	37.9
88425594	6.75
54667253	1.95
60282769	95.4
43465655	2.95
53821042	2.95
42684697	2.95
41150501	38.9
68271182	38.75
49313213	2.95
86877918	42.75
33042776	39.9
78358799	41.75
40470102	72.85
33851610	4.95
24171706	4.95
75287884	2.95
41576767	2.95
58002208	41.75
19697143	74.85
53894223	283.55
84981902	1.95
32127713	41.75
87041390	2.95
80763474	1.95
25760557	4.95
84297534	2.95
52120302	177.7
50065719	2.95
27882910	4.95
50032256	3.95
88555182	2.95
10276343	41.75
64998330	2.95
79386064	1.95
75769069	1.95
20778955	6.9
62385278	35.9
54682458	3.95
71849115	240.75
52458732	2.95
87679806	2.95
6507532	74.85
57713903	6.75
37577684	3.95
41384981	3.95
50864956	2.95
40878181	2.95
48787914	2.95
78623763	4.9
45769898	37.9
31597078	4.95
27358153	74.85
26694530	2.95
52829715	107.8
45347223	17.9
55173892	2.95
51716046	2.95
72088039	2.95
82007955	1.95
69081868	74.55
77672969	2.95
74100257	41.75
64342488	2.95
31868008	41.75
24180545	4.95
47305765	3.95
28653377	179.7
35127901	39.9
77510614	2.95
40442789	2.95
39266460	2.95
86132178	1.95
72061933	38.75
24365998	109.8
69311096	38.75
43419851	2.95
84982418	1.95
37896333	2.95
47110060	2.95
55940116	5.9
74994353	38.75
87515390	1.95
61329152	3.95
84335066	2.95
38761081	7.9
57917194	1.95
48341248	2.95
32675720	4.95
47588357	3.95
38829525	73.85
78324204	1.95
41229577	2.95
69371098	38.75
78467675	82.55
53107053	3.95
49817939	2.95
46049466	2.95
2015076	2.95
73958072	43.7
46630241	72.85
54849254	41.75
68854659	1.95
49904121	2.95
27015085	4.95
39316120	2.95
61658219	1.95
30018520	74.85
70269988	1.95
49176940	3.95
57579252	71.85
64149767	38.75
79504004	1.95
79569800	1.95
24355320	4.95
42354966	2.95
60963136	41.75
61570851	41.75
55685497	1.95
30362404	4.95
72620206	41.75
33282366	214.65
54015104	6.13
20553963	8.44
41732491	12.9
31818057	2.95
33327391	4.95
23468196	4.95
55646669	2.95
73099268	110.35
69596658	41.75
86109269	1.95
41020195	527.2
42248062	2.95
32629052	41.75
43270633	2.95
65242848	41.75
59711893	1.95
48325289	37.9
58002739	1.95
46888976	2.95
56503694	3.95
83576779	1.95
55407845	1.95
48473856	37.9
50992918	2.95
48961515	2.95
79544627	1.95
81139728	1.95
39212666	2.95
24618236	39.9
79584276	2.95
57985670	1.95
40921900	2.95
75765002	3.75
13053038	3.95
50928396	2.95
42065624	38.9
71259690	38.75
45620975	37.9
64381976	2.95
86267970	1.95
56545373	2.95
78658360	12.9
47781998	2.95
22669990	4.95
61546175	1.95
86401712	2.95
70289148	11
23728998	4.95
21848518	4.95
66825671	2.95
35195709	109.8
24332338	4.95
31576077	4.95
56474812	1.95
74440077	1.95
43905704	2.95
8908446	4.95
57923907	0
57392547	1.95
74068273	1.95
61842817	1.95
58186923	1.95
55691152	72.85
85951507	1.95
86528908	5.75
48386309	2.95
43223323	72.85
45173994	2.95
37546824	3.95
37185327	38.9
73629478	1.95
63925582	1.95
46161208	37.9
16796670	4.95
83925060	1.95
43309133	37.9
77856287	41.75
53979958	3.95
34251164	84.8
44867059	2.95
29626089	4.95
59063879	1.95
82996560	1
48857781	2.95
80199258	42.75
68316800	1.95
46901618	2.95
39847746	177.7
47742752	2.95
47190663	37.9
79941939	41.75
74177159	280.55
69681334	121.35
29114196	4.95
62306538	2.95
30953452	74.85
27113873	8.9
24384790	4.95
74172766	2.95
62051356	1.95
25402444	4.95
85234304	1.95
43451051	113.3
30548917	4.95
8559359	2.95
30907523	39.9
40501605	143.75
80111862	41.75
29709478	39.9
83472696	2.95
43058317	37.9
42042470	2.95
35331819	459.3
24558549	4.95
62409262	2.95
43816845	2.95
80951470	1.95
39108188	2.95
45849352	317.5
75572917	1.95
66281370	1.95
50640888	2.95
48916662	1
60381948	41.75
30088166	4.95
32301116	39.9
54354418	0
43618298	2.95
48800784	212.65
38171356	212.65
39366672	2.95
37421302	3.95
50074567	2.95
82102116	1
22771101	4.95
55206198	2.95
34821522	4.95
21714610	74.85
46171241	2.95
76019846	1.95
61512534	1.95
76611061	1.95
29552550	7.2
66848902	1.95
13921325	2.95
60843350	1.95
69085191	1.95
33042790	3.95
36849930	3.95
76903680	146.15
56460621	2.95
48462296	1.95
46607548	2.95
26749209	4.95
31920114	109.8
25644045	4.95
72159225	1.95
37545092	13.9
50828347	2.95
79082382	200
24955018	4.95
59258456	1.95
86669106	1.95
52070652	2.95
39898466	2.95
58120253	1.95
75777437	41.75
37380245	3.95
36197032	3.95
50531354	2.95
51331725	37.9
63402239	1.95
67138647	1.95
63027532	74.55
63820962	240.75
38600734	2.95
65134336	1.95
68959386	38.75
33472107	109.8
57667544	1.95
62816671	146.15
39181071	72.85
81044690	1.95
70403675	41.75
43001854	2.95
41453915	2.95
64827426	1.95
77352152	1.95
77538923	2.95
84584454	3.8
68710647	2.95
51534310	2.95
69914476	1.95
28352034	4.95
77141511	1.95
84259201	2.95
81412318	1.95
24468461	4.95
65103977	160.15
55314231	2.95
51395231	2.95
24303483	4.95
78910465	2.95
46201909	52.85
35106190	2.95
40335496	2.95
35627991	4.95
73328261	2.95
66167545	2.95
61166714	1.95
57208229	1.95
74515198	1.95
65912126	2.95
59671041	3.95
34246301	4.95
79105237	38.75
42923086	37.9
63325537	1.95
55957921	2.95
29487459	4.95
35668206	3.95
88262082	1.95
87070391	2.95
25522211	4.95
71099752	1.95
83867694	1.95
52155858	2.95
51969303	111.75
36246764	3.95
62832374	41.75
62009896	72.85
72808792	1
69273179	1.95
54007170	2.95
77033870	1.95
74965715	38.75
49620992	2.95
31422881	4.95
27539940	4.95
77771249	41.75
49180278	2.95
46129392	37.9
51956272	37.9
30347898	4.95
30756280	4.95
53067421	42.75
37723983	3.95
46154382	2.95
87362102	2.95
51390746	177.7
26032809	4.95
65601695	1.95
34502901	39.9
53231375	2.95
64787891	2.95
50122176	2.95
79641620	1.95
80946503	1.95
46110921	37.9
70603642	2.95
24530151	4.95
20734726	4.95
74974946	2.95
27720165	2.95
22688422	4.95
54232097	1.95
41384836	145.7
73851210	38.75
77519345	1.95
77410763	1
74530279	1.95
27980277	74.85
28258811	4.95
76866170	41.75
78677526	2.95
84333569	1.95
54912007	2.95
45939225	2.95
61558704	1.95
69620995	1.95
29335120	703.95
4320771	4.95
73600954	1.95
42696892	2.95
79771865	146.15
26950456	2.95
66920177	41.75
73778302	121.35
71572588	36.8
33949031	39.9
82431426	4.9
79957272	2.95
34459807	1.95
76611225	41.75
66522446	1.95
80417566	41.75
52655757	38.9
75343490	0
26087059	13.97
33380876	4.95
83486105	81.55
32965652	4.95
53788350	2.95
40130802	2.95
32328767	49.85
63746165	1.95
79059614	1.95
70441211	1.95
32375440	4.95
47646168	387.4
67626766	74.55
65730465	1.95
53942010	1
83730193	1.95
3243943	38.9
52087816	2.95
28983348	38.75
58549077	1.95
26706859	4.95
47532401	2.95
27353464	4.95
60708403	1.95
60712564	1.95
39630180	2.95
65493114	18.01
70174385	38.75
61508091	1.95
82470042	41.75
14936528	4.95
82131874	1.95
68303379	2.95
72899109	41.75
26521741	2.95
85637409	1.95
27278898	4.95
65705652	74.55
75348790	1.95
82191230	81.55
38047628	1.95
23957752	39.9
31046017	38.75
63512278	41.75
73794693	2.95
50745660	107.8
52518337	2.95
38840989	2.95
30016160	4.95
45667745	72.85
52902900	3.95
23341499	9.9
59817101	3.9
25853747	4.95
63203941	1.95
33452910	4.95
49866672	143.75
39707203	2.95
70670671	1.95
69032371	81.55
31065238	4.95
41774224	2.95
43857456	2.95
77002818	1.95
72752524	47.85
31825494	109.8
50776694	37.9
45206849	69.9
49197115	78.8
36133718	13.9
74109150	2.95
24688751	4.95
44607902	37.9
17172403	179.7
64523970	7.95
71431938	1.95
34703334	39.9
41648547	3.95
36242299	3.95
58836884	1.95
26260360	4.95
46165553	3.95
47005133	2.95
44630053	2.95
55549405	2.95
39308028	3.95
18719536	39.9
70488817	41.75
55704692	72.85
36931967	10.85
55562392	38.9
49047044	37.9
39548718	2.95
30827668	4.95
63793374	1.95
20421368	144.75
25002945	4.95
51135189	107.8
65708317	2.95
79387350	9.75
45151296	2.95
75208566	1.95
80611184	82.55
57829088	1.95
67496999	1.95
39104224	2.95
71033004	1.95
37819685	2.95
25193148	4.95
25887548	4.95
45801548	422.35
67774515	1.95
67672251	81.55
40689082	37.9
47617661	107.8
30558045	4.95
47839924	2.95
35955279	3.95
59257711	1.95
61680372	1.95
10586792	41.75
50721320	5.9
39061663	37.9
25359926	39.9
45560348	2.95
45465853	37.9
66452456	11.75
53970366	1.95
73097251	1.95
49589096	213.65
56375854	3.95
6283980	40.75
28246430	109.8
48722508	2.95
32874573	4.95
85318413	1.95
35910948	74.85
5522999	2.95
70835537	2.95
52351416	2.95
45119266	2.95
18538065	249.6
48770642	37.9
42188120	2.95
42311040	3.95
26411332	4.95
52578661	2.95
55078626	2.95
25649750	95.4
40602677	2.95
68575678	2.95
69681252	1.95
64310619	1.95
70757487	41.75
26752474	77.1
49776990	2.95
21864334	74.85
60047123	3.95
84759778	1.95
39002077	3.95
84873197	1.95
41695187	2.95
38802630	2.95
37610588	3.95
40092771	2.95
27250307	39.9
48072186	3.95
83385461	1.95
75328121	3.95
65164734	74.55
68418159	2.95
19607339	4.95
26169657	4.95
56857751	176.7
37089023	3.95
34950149	41.03
30874185	4.95
63709646	36.9
81726378	81.55
80766340	1.95
65448331	0.95
40605379	37.9
50398495	2.95
14444664	109.8
71086260	1.95
56291102	8.75
73607580	1.95
55943256	2.95
81764268	1.95
74890031	1.95
64302361	176.7
41746340	388.4
53204310	1.95
76730352	2.95
49835301	72.85
55799917	2.95
76898477	1.95
80111440	2.95
26958744	39.9
47742953	3.95
55449062	2.95
76962683	1.95
67345199	1.95
72483617	2.95
40981031	2.95
33364493	214.65
68051872	3.9
70256037	320.35
28564650	4.95
74633017	1.95
28909718	74.85
23008923	4.95
75397171	1.95
53417151	2.95
33603503	4.95
58870198	35.95
26650598	4.95
58596815	106.8
55735525	2.95
62675683	1.95
65449494	0.95
83923158	4.75
87011212	1.95
81710949	41.75
52373152	2.95
7123073	41.75
68941194	1.95
25442586	4.95
40182524	38.9
33752828	4.95
38459050	2.95
44593769	37.9
16207961	214.65
73649299	110.35
59798016	1
88566020	2.95
42230271	212.65
61184440	1.95
73332973	38.75
26280172	1.95
73648352	131.3
59215418	106.8
74780026	200.95
31167074	109.8
81754709	1.95
77182929	41.75
76531315	41.75
30277149	39.9
86038709	14.95
20440504	289.35
59123453	14.32
61139888	1.95
76474375	1.95
32817755	1.95
72457292	4.9
20941145	4.95
71970512	1.95
45003251	2.95
36149721	3.95
21170192	4.95
65012104	2.95
73821980	81.55
60414892	41.75
24324812	73.85
71745224	2.95
45368398	3.95
32188278	72.85
30992691	4.95
77427219	1.95
55595935	2.95
48107652	2.95
81850599	41.75
51007264	2.95
51770111	142.75
89266760	2.95
36720265	4.95
29889815	4.95
37659492	38.9
26441402	4.95
40686405	2.95
44875361	37.9
44532837	37.9
77323597	1.95
27036629	4.95
33721331	38.9
54997860	3.95
72386873	1.95
54419794	2.95
43483142	142.75
39484828	145.7
80964793	2.95
68823638	1.95
63694619	1.95
52952304	2.95
83845945	1.95
33857135	39.9
22298744	4.95
64565500	1.95
37818143	2.95
41787968	2.95
63543014	2.95
60266082	3.95
57311473	3.95
29091368	144.75
72532547	41.75
11018001	4.95
32887560	74.85
41501716	37.9
40867432	107.8
23395248	14.9
41886195	2.95
81719840	1.95
68288003	2.95
77469743	38.75
53265541	3.95
40359580	6.9
74336436	1.95
25402358	4.95
58794551	38.9
73548971	110.35
31462166	39.9
18401046	4.95
60762486	106.8
52029711	38.9
47097611	37.9
58662130	1.95
49788976	37.9
83706682	1.95
33821040	179.7
80071618	2.95
24289297	4.95
24298003	4.95
60693929	1.95
82053390	1.95
50491160	2.95
78751986	1.95
63423055	1.95
23658276	144.75
45289171	2.95
89750035	2.95
63231226	1.95
67617143	1.95
61343997	1.95
43695666	2.95
85301733	2.95
60029337	41.75
86677607	1.95
18798189	179.7
58744486	1.95
84964430	81.55
55182713	2.95
82525541	1.95
41961581	2.95
32260505	4.95
20024018	38.75
66508182	1.95
53535434	110.35
21765894	4.95
27322992	13.45
70618346	1.95
47839852	2.95
57842753	1.95
47582992	2.95
51367316	2.95
38504863	2.95
61855421	2.95
85654408	1.95
66041476	1.95
83757693	2.95
84589982	81.55
46941981	3.95
24229680	74.85
52678479	3.95
47607209	2.95
24531346	4.95
43363205	3.95
32164656	144.75
73748029	1.95
54809939	73.85
47291200	143.75
56024711	37.9
85060516	1.95
61804332	23.41
33397243	2.95
49619801	107.8
87055667	1.95
44202866	2.95
44224609	37.9
46846985	2.95
46048098	3.95
49153076	2.95
15607415	2.95
27982197	15.9
78419716	1.95
85130723	81.55
56654427	3.95
86678887	2.95
13489633	81.55
80933220	1.95
71994048	1.95
76317018	1.95
31036125	144.75
39359053	2.95
31608062	39.9
49528933	3.95
73640002	2.95
13482382	3.95
77776595	1.95
75866023	1.95
67649036	2.95
62642149	1.95
34237077	4.95
38555654	2.95
31777198	4.95
76032628	2.95
26589690	4.95
58878419	1.95
60732563	1.95
56796386	42.75
24838085	4.95
74280747	1.95
39523145	2.95
27791056	4.95
50970673	37.9
56827913	3.95
54408093	5.9
38942425	2.95
35740111	6.9
23792387	109.8
51873354	2.95
60011223	3.95
29281089	39.9
40122849	2.95
77908424	1.95
79175194	2.95
46995473	37.9
84587027	2.95
62436952	3.9
82967462	1.95
76406425	2.95
44631564	37.9
34238135	4.95
70364317	1.95
56384867	106.8
55719412	3.95
83572171	2.95
80092819	1.95
61905220	1.95
67305890	1.95
24122039	4.95
62596300	2.95
83247299	4.6
43299440	2.95
65683427	2.95
51602718	2.95
66843853	1.95
56775840	36.9
35395325	2.95
75865487	2.95
43194230	3.95
50246027	37.9
37317445	3.95
49102387	73.85
46832136	2.95
83897618	2.95
66042774	1.95
64265288	38.75
40933156	2.95
46826707	2.95
41608103	2.95
78684220	41.75
27962625	39.9
52863230	2.95
58221637	1.95
37503960	2.95
44406167	2.95
54590966	2.95
77261008	1.95
68922040	181.95
43911279	2.95
17799482	179.7
26907957	4.95
54629094	37.9
46723408	2.95
40847642	2.95
50161624	142.75
40900234	2.95
80430589	41.75
47063244	37.9
29877647	4.95
24751074	4.95
51730102	42.85
31329061	4.95
50430887	2.95
43628804	142.75
79883012	41.75
58731565	1.95
86039487	1.95
56886180	279.6
34367073	39.9
57997101	1.95
83530059	81.55
49686068	37.9
60173544	5.45
38951780	2.95
51855329	2.95
50052974	0
27151479	41.03
4964978	2.95
58720743	74.85
53295118	2.95
78802335	1.95
28061397	9.61
81061983	1.95
59137856	4.9
61086353	1.95
39110077	37.9
27042638	4.95
2534866	4.95
66725727	24.9
43545166	2.95
66837614	1.95
43550486	72.85
51546512	38.9
59824060	41.75
63560172	1.95
54503454	2.95
45939587	2.95
46927023	37.9
68026926	41.75
79268018	1.95
48570595	37.9
43844046	2.95
81412537	1.95
21524912	2.95
57780487	1.95
73552806	1.95
32888182	4.95
45097794	2.95
34137947	4.95
84744606	2.95
21811916	4.95
31093011	3.95
65926757	121.35
38568182	74.55
41064016	3.95
82529243	42.75
82275217	41.75
65058015	2.95
56802426	1.95
41383268	72.85
